# m=1, k=39.4784, p=3
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
11.0000  -2.834050758889949e-01  6.331753243612622e-01  2.004554956899948e-01  2.995445036102016e-01
11.0100  -2.769171575217913e-01  6.641691322430632e-01  2.205603181122518e-01  2.794396811879461e-01
11.0200  -2.701265324973350e-01  6.937114286805289e-01  2.406177731409903e-01  2.593822261592004e-01
11.0300  -2.630478595371111e-01  7.217748113415199e-01  2.604794391435433e-01  2.395205601566318e-01
11.0400  -2.556960319231127e-01  7.483397576148978e-01  2.800061964135620e-01  2.199938028865884e-01
11.0500  -2.480860991786723e-01  7.733945198546130e-01  2.990695416705737e-01  2.009304576295435e-01
11.0600  -2.402331900644703e-01  7.969349677971199e-01  3.175526714488983e-01  1.824473278511776e-01
11.0700  -2.321524373963235e-01  8.189643825571782e-01  3.353513299486300e-01  1.646486693513970e-01
11.0800  -2.238589051453141e-01  8.394932069883101e-01  3.523744222897588e-01  1.476255770102122e-01
11.0900  -2.153675182314426e-01  8.585387574825929e-01  3.685443990498772e-01  1.314556002500316e-01
11.1000  -2.066929953701796e-01  8.761249024814203e-01  3.837974223740391e-01  1.162025769258022e-01
11.1100  -1.978497852779594e-01  8.922817130775601e-01  3.980833277463127e-01  1.019166715534566e-01
11.1200  -1.888520064886630e-01  9.070450911140769e-01  4.113653986570721e-01  8.863460064262153e-02
11.1300  -1.797133909792812e-01  9.204563801336615e-01  4.236199738643818e-01  7.638002543523381e-02
11.1400  -1.704472317499652e-01  9.325619644099059e-01  4.348359087320313e-01  6.516409056750487e-02
11.1500  -1.610663344522328e-01  9.434128611082120e-01  4.450139132521913e-01  5.498608604726482e-02
11.1600  -1.515829731097602e-01  9.530643103870223e-01  4.541657898667452e-01  4.583420943263123e-02
11.1700  -1.420088499294610e-01  9.615753679689433e-01  4.623135941423043e-01  3.768640515699398e-02
11.1800  -1.323550591568083e-01  9.690085043952079e-01  4.694887407951188e-01  3.051125850410358e-02
11.1900  -1.226320548889176e-01  9.754292148347842e-01  4.757310765766018e-01  2.426892272254779e-02
11.2000  -1.128496227219800e-01  9.809056429599649e-01  4.810879401953510e-01  1.891205910372939e-02
11.2100  -1.030168550763554e-01  9.855082220317063e-01  4.856132278460474e-01  1.438677145296785e-02
11.2200  -9.314213001305552e-02  9.893093359679633e-01  4.893664811166863e-01  1.063351818226875e-02
11.2300  -8.323309332944255e-02  9.923830028037662e-01  4.924120121269099e-01  7.587987171990176e-03
11.2400  -7.329664369965895e-02  9.948045825990596e-01  4.948180787800446e-01  5.181920518806094e-03
11.2500  -6.333892060643689e-02  9.966505115148325e-01  4.966561210513887e-01  3.343878247418599e-03
11.2600  -5.336529479531844e-02  9.979980634645159e-01  4.980000673394619e-01  1.999931959307759e-03
11.2700  -4.338036096970912e-02  9.989251404599594e-01  4.989257181214748e-01  1.074281177263626e-03
11.2800  -3.338793243531301e-02  9.995100925127098e-01  4.995102125173829e-01  4.897867813306331e-04
11.2900  -2.339103739505203e-02  9.998315677243628e-01  4.998315819090785e-01  1.684173896165984e-04
11.3000  -1.339191659022990e-02  9.999683930063465e-01  4.999683935058476e-01  3.160579283537066e-05
11.3100  -3.392021980120156e-03  9.999994857110329e-01  4.999994857111651e-01  5.135875122069376e-07
11.3200  6.607971307883128e-03  9.999962027078330e-01  4.999962027150427e-01  3.797020376520058e-06
11.3300  1.660772728891554e-02  9.999397184941342e-01  4.999397203110642e-01  6.027942436255461e-05
11.3400  2.660632861353979e-02  9.997521164950042e-01  4.997521472181202e-01  2.478525173205688e-04
11.3500  3.660206956040077e-02  9.993545006977173e-01  4.993547090323919e-01  6.452907030692880e-04
11.3600  4.659245595636168e-02  9.986680905657376e-01  4.986689775571081e-01  1.331022178379912e-03
11.3700  5.657420679713245e-02  9.976143193710900e-01  4.976171651071216e-01  2.382834628399367e-03
11.3800  6.654325700561335e-02  9.961149633625150e-01  4.961225101173523e-01  3.877489618208020e-03
11.3900  7.649476163479395e-02  9.940923014404239e-01  4.941097518915593e-01  5.890247844046146e-03
11.4000  8.642310181793698e-02  9.914693048398562e-01  4.915056912198139e-01  8.494308515842880e-03
11.4100  9.632189276279614e-02  9.881698561182519e-01  4.882398322703834e-01  1.176016746532991e-02
11.4200  1.061839940784238e-01  9.841189965075040e-01  4.842450996434683e-01  1.575490009230652e-02
11.4300  1.160015227124034e-01  9.792432004214948e-01  4.794586227858659e-01  2.054137694997524e-02
11.4400  1.257658687627939e-01  9.734706756139535e-01  4.738225781401436e-01  2.617742159576787e-02
11.4500  1.354677144124339e-01  9.667316871603978e-01  4.672850774799946e-01  3.271492225599056e-02
11.4600  1.450970562133005e-01  9.589589030963356e-01  4.598010889138636e-01  4.019891082219789e-02
11.4700  1.546432309251619e-01  9.500877591867605e-01  4.513333750782599e-01  4.866662465787983e-02
11.4800  1.640949450856872e-01  9.400568399349752e-01  4.418534311542658e-01  5.814656858195330e-02
11.4900  1.734403084584001e-01  9.288082725684358e-01  4.313424035957809e-01  6.865759614051782e-02
11.5000  1.826668714704084e-01  9.162881303727969e-01  4.197919689310378e-01  8.020803080533957e-02
11.5100  1.917616667137583e-01  9.024468413905227e-01  4.072051507678656e-01  9.279484896858881e-02
11.5200  2.007112545427369e-01  8.872395981656861e-01  3.935970522766041e-01  1.064029474599244e-01
11.5300  2.095017727547052e-01  8.706267639107249e-01  3.789954810188306e-01  1.210045187177682e-01
11.5400  2.181189902944234e-01  8.525742702029950e-01  3.634414431060848e-01  1.365585566305795e-01
11.5500  2.265483648717645e-01  8.330540010980858e-01  3.469894843727648e-01  1.530105153639594e-01
11.5600  2.347751043307062e-01  8.120441583819703e-01  3.297078575811412e-01  1.702921421556361e-01
11.5700  2.427842315541519e-01  7.895296025837132e-01  3.116784966779980e-01  1.883215030588253e-01
11.5800  2.505606526351470e-01  7.655021643425350e-01  2.929967818065528e-01  2.070032179303085e-01
11.5900  2.580892279911825e-01  7.399609207744967e-01  2.737710821367205e-01  2.262289176001707e-01
11.6000  2.653548460453415e-01  7.129124316206916e-01  2.541220675796637e-01  2.458779321572487e-01
11.6100  2.723424990469165e-01  6.843709301849393e-01  2.341817850410995e-01  2.658182146958250e-01
11.6200  2.790373605557200e-01  6.543584643871742e-01  2.140924999575703e-01  2.859074997793578e-01
11.6300  2.854248640695498e-01  6.229049836697312e-01  1.940053093402941e-01  3.059946903966292e-01
11.6400  2.914907822340810e-01  5.900483679961829e-01  1.740785382874794e-01  3.259214614494315e-01
11.6500  2.972213060397327e-01  5.558343957726648e-01  1.544759377619817e-01  3.455240619749098e-01
11.6600  3.026031233816516e-01  5.203166481938921e-01  1.353647071938633e-01  3.646352925430025e-01
11.6700  3.076234963376528e-01  4.835563482621351e-01  1.169133709723057e-01  3.830866287645290e-01
11.6800  3.122703365054371e-01  4.456221335369078e-01  9.928954294899285e-02  4.007104567878062e-01
11.6900  3.165322777352482e-01  4.065897625335617e-01  8.265761749854902e-02  4.173423822382116e-01
11.7000  3.203987455977773e-01  3.665417555860100e-01  6.717642929403717e-02  4.328235704426842e-01
11.7100  3.238600229398504e-01  3.255669719065203e-01  5.299692659819048e-02  4.470030731384906e-01
11.7200  3.269073109023781e-01  2.837601254967287e-01  4.025990441095961e-02  4.597400953256829e-01
11.7300  3.295327848061360e-01  2.412212434707672e-01  2.909384415079157e-02  4.709061555858147e-01
11.7400  3.317296443509656e-01  1.980550712252809e-01  1.961290561902555e-02  4.803870941175489e-01
11.7500  3.334921576224880e-01  1.543704297139202e-01  1.191511478503019e-02  4.880848849515169e-01
11.7600  3.348156984568426e-01  1.102795308379776e-01  6.080787460922232e-03  4.939192122756033e-01
11.7700  3.356967767774940e-01  6.589725763371405e-02  2.171224281822043e-03  4.978287754546888e-01
11.7800  3.361330615878931e-01  2.134041650567508e-02  2.277066883178446e-04  4.997722930481843e-01
11.7900  3.361233963786487e-01  -2.327303078891475e-02  2.708169810508870e-04  4.997291827554504e-01
11.8000  3.356678067866823e-01  -6.782474736719067e-02  2.300098177711619e-03  4.976999015587963e-01
11.8100  3.347675004253364e-01  -1.121968054202711e-01  6.294061573257091e-03  4.937059381632646e-01
11.8200  3.334248588872342e-01  -1.562724660809695e-01  1.221054182751387e-02  4.877894579090274e-01
11.8300  3.316434220044925e-01  -1.999369467266801e-01  1.998739133319366e-02  4.800126084033733e-01
11.8400  3.294278645322898e-01  -2.430781676916824e-01  2.954349780417282e-02  4.704565019324252e-01
11.8500  3.267839655004728e-01  -2.855874707010294e-01  4.078010171070567e-02  4.592198980259269e-01
11.8600  3.237185705525497e-01  -3.273603017991109e-01  5.358238359700249e-02  4.464176161396671e-01
11.8700  3.202395476609149e-01  -3.682968521193495e-01  6.782128564051099e-02  4.321787140961968e-01
11.8800  3.163557366703930e-01  -4.083026505143837e-01  8.335552720853549e-02  4.166444725282106e-01
11.8900  3.120768931782780e-01  -4.472891028235040e-01  1.000337707523276e-01  3.999662289844554e-01
11.9000  3.074136273071942e-01  -4.851739733794985e-01  1.176968922224251e-01  3.823031075143919e-01
11.9100  3.023773379667419e-01  -5.218818052327585e-01  1.361803093165014e-01  3.638196904203456e-01
11.9200  2.969801432305930e-01  -5.573442764782367e-01  1.553163212615246e-01  3.446836784753467e-01
11.9300  2.912348074772402e-01  -5.915004909922821e-01  1.749364154220554e-01  3.250635843148341e-01
11.9400  2.851546659549394e-01  -6.242972028035436e-01  1.948734987141644e-01  3.051265010227363e-01
11.9500  2.787535474346365e-01  -6.556889742178988e-01  2.149640154554602e-01  2.850359842814441e-01
11.9600  2.720456956091440e-01  -6.856382686758811e-01  2.350499177364298e-01  2.649500820004695e-01
11.9700  2.650456898829614e-01  -7.141154801280584e-01  2.549804594792637e-01  2.450195402576220e-01
11.9800  2.577683661755068e-01  -7.410989014568905e-01  2.746137908703050e-01  2.253862088665584e-01
11.9900  2.502287383318331e-01  -7.665746351424457e-01  2.938183356218869e-01  2.061816641149457e-01
12.0000  2.424419206999222e-01  -7.905364499559555e-01  3.124739393544825e-01  1.875260603823110e-01
12.0100  2.344230523932449e-01  -8.129855879637218e-01  3.304727831183592e-01  1.695272166183873e-01
12.0200  2.261872237123351e-01  -8.339305265308959e-01  3.477200615400487e-01  1.522799381966439e-01
12.0300  2.177494051505847e-01  -8.533867003288307e-01  3.641344301490647e-01  1.358655695875673e-01
12.0400  2.091243793582412e-01  -8.713761885718664e-01  3.796482310050164e-01  1.203517687315492e-01
12.0500  2.003266763855949e-01  -8.879273728422435e-01  3.942075097212643e-01  1.057924900152304e-01
12.0600  1.913705124724482e-01  -9.030745709097338e-01  4.077718403118999e-01  9.222815942452017e-02
12.0700  1.822697325969835e-01  -9.168576519213657e-01  4.203139769433801e-01  7.968602279296259e-02
12.0800  1.730377569438575e-01  -9.293216382333050e-01  4.318193536443170e-01  6.818064609194655e-02
12.0900  1.636875313994107e-01  -9.405162989894527e-01  4.422854543324087e-01  5.771454540377485e-02
12.1000  1.542314821319119e-01  -9.504957403282183e-01  4.517210761910438e-01  4.827892354505998e-02
12.1100  1.446814742672565e-01  -9.593179968291725e-01  4.601455095201681e-01  3.985449021585719e-02
12.1200  1.350487746259268e-01  -9.670446285039815e-01  4.675876567592018e-01  3.241234297674687e-02
12.1300  1.253440184456404e-01  -9.737403273002433e-01  4.740851125053925e-01  2.591488723048234e-02
12.1400  1.155771799761890e-01  -9.794725367313447e-01  4.796832251054677e-01  2.031677463033656e-02
12.1500  1.057575467986679e-01  -9.843110878786302e-01  4.844341588604062e-01  1.556584087533178e-02
12.1600  9.589369769068586e-02  -9.883278546418210e-01  4.883959741304523e-01  1.160402560522397e-02
12.1700  8.599348383222313e-02  -9.915964307469365e-01  4.916317407350320e-01  8.368259000587569e-03
12.1800  7.606401312350886e-02  -9.941918306643729e-01  4.942086980798885e-01  5.791301655680084e-03
12.1900  6.611163736648043e-02  -9.961902162490098e-01  4.961974734751245e-01  3.802526260398780e-03
12.2000  5.614194204488890e-02  -9.976686505941313e-01  4.976713681891575e-01  2.328631546326397e-03
12.2100  4.615973842469456e-02  -9.987048802957191e-01  4.987057189632433e-01  1.294280772207427e-03
12.2200  3.616905768579123e-02  -9.993771470567219e-01  4.993773410296163e-01  6.226587058076927e-04
12.2300  2.617314678800810e-02  -9.997640293249273e-01  4.997640571660070e-01  2.359425693969319e-04
12.2400  1.617446576844458e-02  -9.999443144551566e-01  4.999443160055966e-01  5.568372979341686e-05
12.2500  6.174686163157549e-03  -9.999969017182049e-01  4.999969017230045e-01  3.098012378085932e-06
12.2600  -3.825308348480373e-03  -9.999992633860230e-01  4.999992633862942e-01  7.366103671088651e-07
12.2700  -1.382518886084226e-02  -9.999652256282063e-01  4.999652262328348e-01  3.477376383211571e-05
12.2800  -2.382424901439953e-02  -9.998220349193825e-01  4.998220507551674e-01  1.779492415115877e-04
12.2900  -3.382100265658174e-02  -9.994907764139018e-01  4.994909060682322e-01  5.090939284654437e-04
12.3000  -4.381317489266196e-02  -9.988926288927967e-01  4.988932420281812e-01  1.106757968541290e-03
12.3100  -5.379770344474911e-02  -9.979489544760758e-01  4.979510578699464e-01  2.048942126807611e-03
12.3200  -6.377074106259531e-02  -9.965814192369308e-01  4.965872625841476e-01  3.412737412644101e-03
12.3300  -7.372765929391632e-02  -9.947121444298377e-01  4.947261251381032e-01  5.273874858732481e-03
12.3400  -8.366305391827134e-02  -9.922638878845242e-01  4.922938115998559e-01  7.706188397029437e-03
12.3500  -9.357075234312341e-02  -9.891602549228874e-01  4.892190049595558e-01  1.078099503738448e-02
12.3600  -1.034438232531570e-01  -9.853259379275685e-01  4.854336019764213e-01  1.456639802057904e-02
12.3700  -1.132745887939421e-01  -9.806869834309961e-01  4.808734797354934e-01  1.912652026157190e-02
12.3800  -1.230546395583026e-01  -9.751710853048418e-01  4.754793228073115e-01  2.452067718982314e-02
12.3900  -1.327748526279891e-01  -9.687079023152488e-01  4.691975000040048e-01  3.080249999320255e-02
12.4000  -1.424254129042510e-01  -9.612293979728533e-01  4.619809777636270e-01  3.801902223365613e-02
12.4100  -1.519958379384299e-01  -9.526702002532549e-01  4.537902552252884e-01  4.620974477207279e-02
12.4200  -1.614750064476437e-01  -9.429679783987276e-01  4.445943041426916e-01  5.540569585474869e-02
12.4300  -1.708511906708839e-01  -9.320638336418524e-01  4.343714949915733e-01  6.562850500594672e-02
12.4400  -1.801120926874116e-01  -9.199027003234080e-01  4.231104890311490e-01  7.688951096645022e-02
12.4500  -1.892448847822562e-01  -9.064337535179765e-01  4.108110747583439e-01  8.918892523933290e-02
12.4600  -1.982362539030275e-01  -8.916108189395106e-01  3.974849262249923e-01  1.025150737727595e-01
12.4700  -2.070724502083803e-01  -8.753927805843242e-01  3.831562601495774e-01  1.168437398482461e-01
12.4800  -2.157393396616084e-01  -8.577439812895661e-01  3.678623687192377e-01  1.321376312786528e-01
12.4900  -2.242224605734158e-01  -8.386346111503588e-01  3.516540055096567e-01  1.483459944882952e-01
12.5000  -2.325070839463875e-01  -8.180410785574350e-01  3.345956031037058e-01  1.654043968943014e-01
12.5100  -2.405782774206467e-01  -7.959463584979671e-01  3.167653028030872e-01  1.832346971949681e-01
12.5200  -2.484209725663131e-01  -7.723403127134669e-01  2.982547793211680e-01  2.017452206769278e-01
12.5300  -2.560200352143854e-01  -7.472199763373664e-01  2.791688465188072e-01  2.208311534793209e-01
12.5400  -2.633603384643900e-01  -7.205898057473227e-01  2.596248340734821e-01  2.403751659246694e-01
12.5500  -2.704268379554199e-01  -6.924618825681520e-01  2.397517294049146e-01  2.602482705932520e-01
12.5600  -2.772046489379263e-01  -6.628560690537121e-01  2.196890841406698e-01  2.803109158575028e-01
12.5700  -2.836791246377628e-01  -6.318001104612927e-01  1.995856897894508e-01  3.004143102087194e-01
12.5800  -2.898359353624246e-01  -5.993296805093271e-01  1.795980329697061e-01  3.204019670284539e-01
12.5900  -2.956611477630947e-01  -5.654883665755870e-01  1.598885463661627e-01  3.401114536319793e-01
12.6000  -3.011413036358634e-01  -5.303275919431892e-01  1.406236773881309e-01  3.593763226099866e-01
12.6100  -3.062634976221325e-01  -4.939064731282247e-01  1.219718020989809e-01  3.780281978991065e-01
12.6200  -3.110154531524710e-01  -4.562916111158232e-01  1.041010171873368e-01  3.958989828107161e-01
12.6300  -3.153855959706510e-01  -4.175568161790957e-01  8.717684736881157e-02  4.128231526292037e-01
12.6400  -3.193631245757551e-01  -3.777827668437805e-01  7.135990946207113e-02  4.286400905359045e-01
12.6500  -3.229380769304263e-01  -3.370566044750548e-01  5.680357731012675e-02  4.431964226878087e-01
12.6600  -3.261013928027073e-01  -2.954714658849984e-01  4.365169357611488e-02  4.563483064217816e-01
12.6700  -3.288449711374799e-01  -2.531259572717941e-01  3.203637512238107e-02  4.679636248754785e-01
12.6800  -3.311617218910798e-01  -2.101235736866248e-01  2.207595810941921e-02  4.779240418884072e-01
12.6900  -3.330456118088637e-01  -1.665720690630559e-01  1.387312709597374e-02  4.861268729018240e-01
12.7000  -3.344917036797865e-01  -1.225827826186119e-01  7.513269297260926e-03  4.924867307005136e-01
12.7100  -3.354961886636903e-01  -7.826992813241494e-02  3.063090824926700e-03  4.969369091728308e-01
12.7200  -3.360564113551194e-01  -3.374985320075919e-02  5.695262955363976e-04  4.994304737022110e-01
12.7300  -3.361708873210348e-01  1.085972393913244e-02  5.896680201708314e-05  4.999410331957271e-01
12.7400  -3.358393129276456e-01  5.544049205928894e-02  1.536824079888040e-03  4.984631759178605e-01
12.7500  -3.350625673524555e-01  9.987433086880876e-02  4.987440983246143e-03  4.950125590145139e-01
12.7600  -3.338427067602196e-01  1.440440929193112e-01  1.037435035247358e-02  4.896256496453050e-01
12.7700  -3.321829507044525e-01  1.878343752214457e-01  1.764087625741543e-02  4.823591237403873e-01
12.7800  -3.300876608980595e-01  2.311322724756632e-01  2.671106368988211e-02  4.732889363079500e-01
12.7900  -3.275623125762246e-01  2.738281041226478e-01  3.749091530370182e-02  4.625090846941637e-01
12.8000  -3.246134587506027e-01  3.158161078464475e-01  4.986990698763948e-02  4.501300930102624e-01
12.8100  -3.212486877249020e-01  3.569950927066263e-01  6.372274810830635e-02  4.362772518896335e-01
12.8200  -3.174765743070335e-01  3.972690457223835e-01  7.891134734458660e-02  4.210886526533917e-01
12.8300  -3.133066252111575e-01  4.365476864670861e-01  9.528694127988267e-02  4.047130587181334e-01
12.8400  -3.087492191933928e-01  4.747469650398697e-01  1.126923404072837e-01  3.873076595907676e-01
12.8500  -3.038155425070016e-01  5.117894996444757e-01  1.309642459731714e-01  3.690357540249110e-01
12.8600  -2.985175202960883e-01  5.476049509061656e-01  1.499355911284720e-01  3.500644088696367e-01
12.8700  -2.928677445709449e-01  5.821303309770057e-01  1.694378611216991e-01  3.305621388764293e-01
12.8800  -2.868793994230739e-01  6.153102463999326e-01  1.893033496623729e-01  3.106966503357687e-01
12.8900  -2.805661841436699e-01  6.470970746053812e-01  2.093673119814212e-01  2.906326880167256e-01
12.9000  -2.739422349062235e-01  6.774510747846513e-01  2.294699793634396e-01  2.705300206347044e-01
12.9100  -2.670220456623069e-01  7.063404347068335e-01  2.494584048509192e-01  2.505415951472134e-01
12.9200  -2.598203888800677e-01  7.337412558081005e-01  2.691881152374241e-01  2.308118847606887e-01
12.9300  -2.523522367281560e-01  7.596374795725823e-01  2.885245501856927e-01  2.114754498123917e-01
12.9400  -2.446326832744936e-01  7.840207588342125e-01  3.073442751414872e-01  1.926557248565607e-01
12.9500  -2.366768682303103e-01  8.068902781524153e-01  3.255359604884411e-01  1.744640395095622e-01
12.9600  -2.284999027261039e-01  8.282525278472045e-01  3.430011249426421e-01  1.569988750553089e-01
12.9700  -2.201167975585468e-01  8.481210366192800e-01  3.596546463780810e-01  1.403453536198112e-01
12.9800  -2.115423942967888e-01  8.665160679282796e-01  3.754250479889434e-01  1.245749520088840e-01
12.9900  -2.027912995840208e-01  8.834642854596659e-01  3.902545718413791e-01  1.097454281563786e-01
13.0000  -1.938778229164272e-01  8.989983930817235e-01  4.040990553817605e-01  9.590094461592340e-02
13.0100  -1.848159181276279e-01  9.131567546842926e-01  4.169276293127747e-01  8.307237068483256e-02
13.0200  -1.756191287531574e-01  9.259829992068437e-01  4.287222574100507e-01  7.127774258747784e-02
13.0300  -1.663005373971482e-01  9.375256160130261e-01  4.394771403403020e-01  6.052285965714663e-02
13.0400  -1.568727191728181e-01  9.478375455603053e-01  4.491980063868919e-01  5.080199361047692e-02
13.0500  -1.473476992401202e-01  9.569757700556116e-01  4.579013122367654e-01  4.209868776052440e-02
13.0600  -1.377369144184696e-01  9.650009084901656e-01  4.656133766934225e-01  3.438662330379001e-02
13.0700  -1.280511788101463e-01  9.719768201178817e-01  4.723694694232344e-01  2.763053057390344e-02
13.0800  -1.183006533310742e-01  9.779702200908809e-01  4.782128756923030e-01  2.178712430476350e-02
13.0900  -1.084948190103498e-01  9.830503106011583e-01  4.831939565865169e-01  1.680604341048208e-02
13.1000  -9.864245388825789e-02  9.872884305073260e-01  4.873692225068095e-01  1.263077749012664e-02
13.1100  -8.875161331456481e-02  9.907577260569663e-01  4.908004358707854e-01  9.199564126093034e-03
13.1200  -7.882961342458671e-02  9.935328449551261e-01  4.935537570023133e-01  6.446242994512605e-03
13.1300  -6.888301754976593e-02  9.956896556837654e-01  4.956989452178277e-01  4.301054778951210e-03
13.1400  -5.891762530209113e-02  9.973049936506840e-01  4.973086251802954e-01  2.691374816442603e-03
13.1500  -4.893846405744481e-02  9.984564354439284e-01  4.984576267396977e-01  1.542373257005659e-03
13.1600  -3.894978255160231e-02  9.992221021925645e-01  4.992224047550639e-01  7.775952416109309e-04
13.1700  -2.895504629384751e-02  9.996804927898622e-01  4.996805438322908e-01  3.194561643618625e-04
13.1800  -1.895693449669933e-02  9.999103475226541e-01  4.999103515414374e-01  8.964845519957762e-05
13.1900  -8.957338215725145e-03  9.999905424725815e-01  4.999905425173038e-01  9.457479323891114e-06
13.2000  1.042640601699391e-03  9.999999850590818e-01  4.999999850590819e-01  1.491565675443707e-08
13.2100  1.104259168728401e-02  9.999822803152708e-01  4.999822804722645e-01  1.771950247786378e-05
13.2200  2.104199558708150e-02  9.998773899774712e-01  4.998773974940801e-01  1.226024806725412e-04
13.2300  3.103958576323186e-02  9.996063849087226e-01  4.996064623751426e-01  3.935375996268301e-04
13.2400  4.103330670279724e-02  9.990904101552599e-01  4.990908238321027e-01  9.091761426899210e-04
13.2500  5.102031503912275e-02  9.982507660262602e-01  4.982522959360076e-01  1.747704038814486e-03
13.2600  6.099698163894195e-02  9.970090201320153e-01  4.970134931123006e-01  2.986506862557312e-03
13.2700  7.095889496367229e-02  9.952871501306917e-01  4.952982556076370e-01  4.701744367262897e-03
13.2800  8.090086601012657e-02  9.930077167837293e-01  4.930321627960176e-01  6.967837178930292e-03
13.2900  9.081693513096926e-02  9.900940667346224e-01  4.901431304915514e-01  9.856869483450015e-03
13.3000  1.007003810283256e-01  9.864705642066016e-01  4.865620870230455e-01  1.343791295201489e-02
13.3100  1.105437322046754e-01  9.820628505633778e-01  4.822237212283337e-01  1.777627874679039e-02
13.3200  1.203387811432235e-01  9.767981303960097e-01  4.770672937725700e-01  2.293270620262223e-02
13.3300  1.300766014750508e-01  9.706054824911606e-01  4.710375013209493e-01  2.896249865431475e-02
13.3400  1.397475683722676e-01  9.634161937052831e-01  4.640853811467878e-01  3.591461882855135e-02
13.3500  1.493413823849008e-01  9.551641134201234e-01  4.561692417828252e-01  4.383075819259135e-02
13.3600  1.588470969142016e-01  9.457860258926760e-01  4.472556033869308e-01  5.274439658856486e-02
13.3700  1.682531494863449e-01  9.352220374433897e-01  4.373201296598825e-01  6.267987031569273e-02
13.3800  1.775473969580810e-01  9.234159750568587e-01  4.263485314951045e-01  7.365146848054999e-02
13.3900  1.867171547498202e-01  9.103157926068970e-01  4.143374211347615e-01  8.566257884097107e-02
13.4000  1.957492401619993e-01  8.958739805709243e-01  4.012950945319964e-01  9.870490544381207e-02
13.4100  2.046300197875905e-01  8.800479747755513e-01  3.872422189532747e-01  1.127577810226063e-01
13.4200  2.133454609875473e-01  8.628005594250920e-01  3.722124026721259e-01  1.277875973038235e-01
13.4300  2.218811873472224e-01  8.441002594165516e-01  3.562526239735449e-01  1.437473760024677e-01
13.4400  2.302225379807957e-01  8.239217167474991e-01  3.394234976640731e-01  1.605765023119965e-01
13.4500  2.383546304980720e-01  8.022460456859476e-01  3.217993589093698e-01  1.782006410667499e-01
13.4600  2.462624273942979e-01  7.790611613022038e-01  3.034681465247692e-01  1.965318534513929e-01
13.4700  2.539308055696095e-01  7.543620759691408e-01  2.845310708302359e-01  2.154689291459606e-01
13.4800  2.613446286311608e-01  7.281511585259420e-01  2.651020548313358e-01  2.348979451448865e-01
13.4900  2.684888215787403e-01  7.004383509762369e-01  2.453069417591550e-01  2.546930582170844e-01
13.5000  2.753484474246438e-01  6.712413378582781e-01  2.252824668248855e-01  2.747175331513624e-01
13.5100  2.819087852516735e-01  6.405856637842020e-01  2.051749963229234e-01  2.948250036533249e-01
13.5200  2.881554091702828e-01  6.085047950972727e-01  1.851390428281869e-01  3.148609571480528e-01
13.5300  2.940742675980144e-01  5.750401221379889e-01  1.653355710342366e-01  3.346644289419871e-01
13.5400  2.996517622523524e-01  5.402408992374358e-01  1.459301146044366e-01  3.540698853717644e-01
13.5500  3.048748262227677e-01  5.041641202623972e-01  1.270907300799785e-01  3.729092698961942e-01
13.5600  3.097310004698003e-01  4.668743283123453e-01  1.089858192185518e-01  3.910141807575878e-01
13.5700  3.142085080891516e-01  4.284433590021599e-01  9.178185593652681e-02  4.082181440395755e-01
13.5800  3.182963256774602e-01  3.889500176429713e-01  7.564105811223383e-02  4.243589418638293e-01
13.5900  3.219842511440776e-01  3.484796915417690e-01  6.071904770852323e-02  4.392809522675001e-01
13.6000  3.252629673299765e-01  3.071238995618639e-01  4.716254484104294e-02  4.528374551349410e-01
13.6100  3.281241008209362e-01  2.649797820033398e-01  3.510714243526873e-02  4.648928575406776e-01
13.6200  3.305602753772429e-01  2.221495347570687e-01  2.467520789639103e-02  4.753247920795203e-01
13.6300  3.325651594459856e-01  1.787397925393250e-01  1.597395671850047e-02  4.840260432573809e-01
13.6400  3.341335072741279e-01  1.348609668084858e-01  9.093740184259758e-03  4.909062597915964e-01
13.6500  3.352611932002149e-01  9.062654468355390e-02  4.106585300640096e-03  4.958934146751972e-01
13.6600  3.359452387689800e-01  4.615235581044050e-02  1.065019973426750e-03  4.989349800023984e-01
13.6700  3.361838323852775e-01  1.555814642056190e-03  1.210279600218216e-06  4.999987896962201e-01
13.6800  3.359763413005329e-01  -4.304485399954772e-02  9.264297279211896e-04  4.990735702479014e-01
13.6900  3.353233158050773e-01  -8.753139793568190e-02  3.830872812287349e-03  4.961691271635447e-01
13.7000  3.342264855819795e-01  -1.317863209332943e-01  8.683817192566624e-03  4.913161827832817e-01
13.7100  3.326887482609822e-01  -1.756936580073566e-01  1.543413073200298e-02  4.845658692438679e-01
13.7200  3.307141502934929e-01  -2.191397345657980e-01  2.401111163278421e-02  4.759888883431143e-01
13.7300  3.283078603499415e-01  -2.620139015053479e-01  3.432564229102707e-02  4.656743576849037e-01
13.7400  3.254761355178611e-01  -3.042092387602420e-01  4.627163047354297e-02  4.537283695024232e-01
13.7500  3.222262806515688e-01  -3.456232203179951e-01  5.972770521149071e-02  4.402722947645134e-01
13.7600  3.185666012911637e-01  -3.861583343356696e-01  7.455912958844939e-02  4.254408703875929e-01
13.7700  3.145063506287387e-01  -4.257226527024030e-01  9.061988851198542e-02  4.093801114640944e-01
13.7800  3.100556710523494e-01  -4.642303451836342e-01  1.077549066946581e-01  3.922450932814572e-01
